,split,user_id,video_id,no_frames,file_path,duration
87,train,putin,wCvqqwwwx8Y_66,820,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/wCvqqwwwx8Y_66.csv,27.333333333333332
88,train,putin,QiKF8JN1qmk_88,364,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/QiKF8JN1qmk_88.csv,12.133333333333333
89,train,putin,hpkwxDFUmb8_2,378,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/hpkwxDFUmb8_2.csv,12.6
90,train,putin,LuIaIgnGvU0_13,457,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/LuIaIgnGvU0_13.csv,15.233333333333333
91,train,putin,9mhi_AyQAyw_88,552,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/9mhi_AyQAyw_88.csv,18.4
92,train,putin,9mhi_AyQAyw_63,508,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/9mhi_AyQAyw_63.csv,16.933333333333334
93,train,putin,wCvqqwwwx8Y_119,302,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/wCvqqwwwx8Y_119.csv,10.066666666666666
94,train,putin,UB45clPRNoc_96,686,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/UB45clPRNoc_96.csv,22.866666666666667
95,train,putin,MXsfw9oZlF4_1_0,796,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/MXsfw9oZlF4_1_0.csv,26.533333333333335
96,train,putin,QiKF8JN1qmk_10,626,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/QiKF8JN1qmk_10.csv,20.866666666666667
97,train,putin,UB45clPRNoc_68,621,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/UB45clPRNoc_68.csv,20.7
98,train,putin,1hAc7_WZdkg_5,839,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/1hAc7_WZdkg_5.csv,27.966666666666665
99,train,putin,1hAc7_WZdkg_7,689,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/1hAc7_WZdkg_7.csv,22.966666666666665
100,train,putin,9mhi_AyQAyw_132,368,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/9mhi_AyQAyw_132.csv,12.266666666666667
101,train,putin,Y0ewPItiiQE_2_0,1799,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/Y0ewPItiiQE_2_0.csv,59.96666666666667
102,train,putin,PbXApx5nwUs_1_1,2069,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/PbXApx5nwUs_1_1.csv,68.96666666666667
103,train,putin,PbXApx5nwUs_1_0,1799,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/PbXApx5nwUs_1_0.csv,59.96666666666667
104,train,putin,9mhi_AyQAyw_134,1388,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/9mhi_AyQAyw_134.csv,46.266666666666666
105,train,putin,9mhi_AyQAyw_135,389,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/9mhi_AyQAyw_135.csv,12.966666666666667
106,train,putin,UB45clPRNoc_60,798,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/UB45clPRNoc_60.csv,26.6
107,train,putin,rHY8yG4mVzs_42,3267,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/rHY8yG4mVzs_42.csv,108.9
108,train,putin,UB45clPRNoc_61,539,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/UB45clPRNoc_61.csv,17.966666666666665
109,train,putin,wCvqqwwwx8Y_6,375,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/wCvqqwwwx8Y_6.csv,12.5
110,train,putin,UB45clPRNoc_77,646,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/UB45clPRNoc_77.csv,21.533333333333335
111,train,putin,SbS2ExI2XV8_0,809,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/SbS2ExI2XV8_0.csv,26.966666666666665
112,train,putin,QiKF8JN1qmk_33,671,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/QiKF8JN1qmk_33.csv,22.366666666666667
113,train,putin,UB45clPRNoc_72,514,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/UB45clPRNoc_72.csv,17.133333333333333
114,train,putin,QiKF8JN1qmk_22,753,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/QiKF8JN1qmk_22.csv,25.1
115,train,putin,1hAc7_WZdkg_9,332,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/1hAc7_WZdkg_9.csv,11.066666666666666
116,train,putin,0rNaPz8TQ9w_44,283,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/0rNaPz8TQ9w_44.csv,9.433333333333334
117,train,putin,1hAc7_WZdkg_24,414,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/1hAc7_WZdkg_24.csv,13.8
118,train,putin,9mhi_AyQAyw_52,518,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/9mhi_AyQAyw_52.csv,17.266666666666666
119,train,putin,9mhi_AyQAyw_46,343,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/9mhi_AyQAyw_46.csv,11.433333333333334
120,train,putin,0rNaPz8TQ9w_108,586,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/0rNaPz8TQ9w_108.csv,19.533333333333335
121,train,putin,wCvqqwwwx8Y_82,688,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/wCvqqwwwx8Y_82.csv,22.933333333333334
122,train,putin,9mhi_AyQAyw_45,322,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/9mhi_AyQAyw_45.csv,10.733333333333333
123,train,putin,9mhi_AyQAyw_51,307,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/9mhi_AyQAyw_51.csv,10.233333333333333
124,train,putin,0rNaPz8TQ9w_122,312,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/0rNaPz8TQ9w_122.csv,10.4
125,train,putin,9mhi_AyQAyw_50,419,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/9mhi_AyQAyw_50.csv,13.966666666666667
126,train,putin,0rNaPz8TQ9w_85,449,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/0rNaPz8TQ9w_85.csv,14.966666666666667
127,train,putin,1hAc7_WZdkg_22,809,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/1hAc7_WZdkg_22.csv,26.966666666666665
128,train,putin,rHY8yG4mVzs_33,406,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/rHY8yG4mVzs_33.csv,13.533333333333333
129,train,putin,QiKF8JN1qmk_41,355,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/QiKF8JN1qmk_41.csv,11.833333333333334
130,train,putin,wCvqqwwwx8Y_84,593,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/wCvqqwwwx8Y_84.csv,19.766666666666666
131,train,putin,33oIF-ggK5U_3,547,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/33oIF-ggK5U_3.csv,18.233333333333334
132,train,putin,wCvqqwwwx8Y_107,1210,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/wCvqqwwwx8Y_107.csv,40.333333333333336
133,train,putin,wCvqqwwwx8Y_79,1959,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/wCvqqwwwx8Y_79.csv,65.3
134,train,putin,0rNaPz8TQ9w_130,329,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/0rNaPz8TQ9w_130.csv,10.966666666666667
135,train,putin,0rNaPz8TQ9w_119,598,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/0rNaPz8TQ9w_119.csv,19.933333333333334
136,train,putin,9mhi_AyQAyw_81,357,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/putin/real/9mhi_AyQAyw_81.csv,11.9
137,train,biden,jSC985QhEx4_1,530,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/jSC985QhEx4_1.csv,17.666666666666668
138,train,biden,P-Hq6URLUfI_6,568,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/P-Hq6URLUfI_6.csv,18.933333333333334
139,train,biden,jrIQWIOtho4_0,695,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/jrIQWIOtho4_0.csv,23.166666666666668
140,train,biden,jrIQWIOtho4_1,509,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/jrIQWIOtho4_1.csv,16.966666666666665
141,train,biden,P-Hq6URLUfI_7,303,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/P-Hq6URLUfI_7.csv,10.1
142,train,biden,cn8mH94mxXw_9,711,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/cn8mH94mxXw_9.csv,23.7
143,train,biden,jOlH13HShls_18,505,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/jOlH13HShls_18.csv,16.833333333333332
144,train,biden,jrIQWIOtho4_3,723,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/jrIQWIOtho4_3.csv,24.1
145,train,biden,jOlH13HShls_8,377,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/jOlH13HShls_8.csv,12.566666666666666
146,train,biden,jrIQWIOtho4_2,442,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/jrIQWIOtho4_2.csv,14.733333333333333
147,train,biden,oYanqUi8iWs_2,700,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/oYanqUi8iWs_2.csv,23.333333333333332
148,train,biden,P-Hq6URLUfI_4,441,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/P-Hq6URLUfI_4.csv,14.7
149,train,biden,cn8mH94mxXw_8,513,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/cn8mH94mxXw_8.csv,17.1
150,train,biden,qD5M8WCkaKg_10,385,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/qD5M8WCkaKg_10.csv,12.833333333333334
151,train,biden,P-Hq6URLUfI_1,611,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/P-Hq6URLUfI_1.csv,20.366666666666667
152,train,biden,oYanqUi8iWs_5,486,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/oYanqUi8iWs_5.csv,16.2
153,train,biden,P-Hq6URLUfI_3,348,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/P-Hq6URLUfI_3.csv,11.6
154,train,biden,jrIQWIOtho4_5,393,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/jrIQWIOtho4_5.csv,13.1
155,train,biden,jrIQWIOtho4_4,574,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/jrIQWIOtho4_4.csv,19.133333333333333
156,train,biden,qD5M8WCkaKg_5,431,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/qD5M8WCkaKg_5.csv,14.366666666666667
157,train,biden,oYanqUi8iWs_12,426,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/oYanqUi8iWs_12.csv,14.2
158,train,biden,0O9Cd6vjdN0_15,443,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/0O9Cd6vjdN0_15.csv,14.766666666666667
159,train,biden,0C39h7_wP4c_7,302,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/0C39h7_wP4c_7.csv,10.066666666666666
160,train,biden,oYanqUi8iWs_13,301,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/oYanqUi8iWs_13.csv,10.033333333333333
161,train,biden,CWck2xoZkJM_5,1188,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/CWck2xoZkJM_5.csv,39.6
162,train,biden,oYanqUi8iWs_11,400,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/oYanqUi8iWs_11.csv,13.333333333333334
163,train,biden,0C39h7_wP4c_5,359,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/0C39h7_wP4c_5.csv,11.966666666666667
164,train,biden,PEK0JzpEjVQ_0,321,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/PEK0JzpEjVQ_0.csv,10.7
165,train,biden,0O9Cd6vjdN0_17,409,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/0O9Cd6vjdN0_17.csv,13.633333333333333
166,train,biden,0O9Cd6vjdN0_8,683,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/biden/real/0O9Cd6vjdN0_8.csv,22.766666666666666
