,split,user_id,video_id,no_frames,file_path,duration
70,dataset,putin,QiKF8JN1qmk_103,390,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_103.csv,13.0
71,dataset,putin,rHY8yG4mVzs_12,997,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/rHY8yG4mVzs_12.csv,33.233333333333334
72,dataset,putin,UB45clPRNoc_4,673,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_4.csv,22.433333333333334
73,dataset,putin,QiKF8JN1qmk_48,570,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_48.csv,19.0
74,dataset,putin,hpkwxDFUmb8_1,595,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/hpkwxDFUmb8_1.csv,19.833333333333332
75,dataset,putin,0rNaPz8TQ9w_106,473,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/0rNaPz8TQ9w_106.csv,15.766666666666667
76,dataset,putin,0rNaPz8TQ9w_112,593,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/0rNaPz8TQ9w_112.csv,19.766666666666666
77,dataset,putin,0rNaPz8TQ9w_113,641,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/0rNaPz8TQ9w_113.csv,21.366666666666667
78,dataset,putin,QiKF8JN1qmk_61,407,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_61.csv,13.566666666666666
79,dataset,putin,QiKF8JN1qmk_49,728,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_49.csv,24.266666666666666
80,dataset,putin,UYEnNMtKy_A_0,1799,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UYEnNMtKy_A_0.csv,59.96666666666667
81,dataset,putin,UB45clPRNoc_5,370,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_5.csv,12.333333333333334
82,dataset,putin,QiKF8JN1qmk_102,515,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_102.csv,17.166666666666668
83,dataset,putin,wCvqqwwwx8Y_66,820,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/wCvqqwwwx8Y_66.csv,27.333333333333332
84,dataset,putin,9mhi_AyQAyw_74,353,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_74.csv,11.766666666666667
85,dataset,putin,9mhi_AyQAyw_141,340,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_141.csv,11.333333333333334
86,dataset,putin,UB45clPRNoc_25,541,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_25.csv,18.033333333333335
87,dataset,putin,UB45clPRNoc_31,685,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_31.csv,22.833333333333332
88,dataset,putin,rHY8yG4mVzs_3,1942,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/rHY8yG4mVzs_3.csv,64.73333333333333
89,dataset,putin,QiKF8JN1qmk_8,430,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_8.csv,14.333333333333334
90,dataset,putin,wCvqqwwwx8Y_118,355,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/wCvqqwwwx8Y_118.csv,11.833333333333334
91,dataset,putin,0rNaPz8TQ9w_74,349,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/0rNaPz8TQ9w_74.csv,11.633333333333333
92,dataset,putin,rHY8yG4mVzs_1,1799,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/rHY8yG4mVzs_1.csv,59.96666666666667
93,dataset,putin,UB45clPRNoc_27,524,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_27.csv,17.466666666666665
94,dataset,putin,UB45clPRNoc_33,444,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_33.csv,14.8
95,dataset,putin,wCvqqwwwx8Y_64,997,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/wCvqqwwwx8Y_64.csv,33.233333333333334
96,dataset,putin,9mhi_AyQAyw_89,430,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_89.csv,14.333333333333334
97,dataset,putin,33oIF-ggK5U_8,3453,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/33oIF-ggK5U_8.csv,115.1
98,dataset,putin,rHY8yG4mVzs_39,2599,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/rHY8yG4mVzs_39.csv,86.63333333333334
99,dataset,putin,QiKF8JN1qmk_88,364,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_88.csv,12.133333333333333
100,dataset,putin,QiKF8JN1qmk_114,342,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_114.csv,11.4
101,dataset,putin,QiKF8JN1qmk_128,401,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_128.csv,13.366666666666667
102,dataset,putin,rHY8yG4mVzs_11,2456,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/rHY8yG4mVzs_11.csv,81.86666666666666
103,dataset,putin,UB45clPRNoc_7,567,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_7.csv,18.9
104,dataset,putin,0rNaPz8TQ9w_111,548,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/0rNaPz8TQ9w_111.csv,18.266666666666666
105,dataset,putin,QiKF8JN1qmk_63,575,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_63.csv,19.166666666666668
106,dataset,putin,hpkwxDFUmb8_2,378,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/hpkwxDFUmb8_2.csv,12.6
107,dataset,putin,0rNaPz8TQ9w_104,809,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/0rNaPz8TQ9w_104.csv,26.966666666666665
108,dataset,putin,0rNaPz8TQ9w_110,801,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/0rNaPz8TQ9w_110.csv,26.7
109,dataset,putin,LuIaIgnGvU0_13,457,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/LuIaIgnGvU0_13.csv,15.233333333333333
110,dataset,putin,QiKF8JN1qmk_101,551,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_101.csv,18.366666666666667
111,dataset,putin,QiKF8JN1qmk_115,364,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_115.csv,12.133333333333333
112,dataset,putin,9mhi_AyQAyw_88,552,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_88.csv,18.4
113,dataset,putin,wCvqqwwwx8Y_65,407,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/wCvqqwwwx8Y_65.csv,13.566666666666666
114,dataset,putin,1hAc7_WZdkg_29,766,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/1hAc7_WZdkg_29.csv,25.533333333333335
115,dataset,putin,wCvqqwwwx8Y_59,800,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/wCvqqwwwx8Y_59.csv,26.666666666666668
116,dataset,putin,9mhi_AyQAyw_63,508,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_63.csv,16.933333333333334
117,dataset,putin,9mhi_AyQAyw_77,377,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_77.csv,12.566666666666666
118,dataset,putin,9mhi_AyQAyw_142,399,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_142.csv,13.3
119,dataset,putin,UB45clPRNoc_32,676,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_32.csv,22.533333333333335
120,dataset,putin,wCvqqwwwx8Y_125,550,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/wCvqqwwwx8Y_125.csv,18.333333333333332
121,dataset,putin,0rNaPz8TQ9w_61,639,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/0rNaPz8TQ9w_61.csv,21.3
122,dataset,putin,wCvqqwwwx8Y_119,302,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/wCvqqwwwx8Y_119.csv,10.066666666666666
123,dataset,putin,0rNaPz8TQ9w_49,899,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/0rNaPz8TQ9w_49.csv,29.966666666666665
124,dataset,putin,0rNaPz8TQ9w_12,893,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/0rNaPz8TQ9w_12.csv,29.766666666666666
125,dataset,putin,4HOaCo8E9v4_0_1,1587,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/4HOaCo8E9v4_0_1.csv,52.9
126,dataset,putin,UB45clPRNoc_82,568,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_82.csv,18.933333333333334
127,dataset,putin,UB45clPRNoc_96,686,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_96.csv,22.866666666666667
128,dataset,putin,UB45clPRNoc_41,419,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_41.csv,13.966666666666667
129,dataset,putin,9mhi_AyQAyw_119,674,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_119.csv,22.466666666666665
130,dataset,putin,MXsfw9oZlF4_1,389,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/MXsfw9oZlF4_1.csv,12.966666666666667
131,dataset,putin,9mhi_AyQAyw_38,446,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_38.csv,14.866666666666667
132,dataset,putin,9mhi_AyQAyw_10,340,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_10.csv,11.333333333333334
133,dataset,putin,MXsfw9oZlF4_1_0,796,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/MXsfw9oZlF4_1_0.csv,26.533333333333335
134,dataset,putin,QiKF8JN1qmk_11,836,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_11.csv,27.866666666666667
135,dataset,putin,QiKF8JN1qmk_38,520,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_38.csv,17.333333333333332
136,dataset,putin,QiKF8JN1qmk_10,626,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_10.csv,20.866666666666667
137,dataset,putin,9mhi_AyQAyw_11,334,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_11.csv,11.133333333333333
138,dataset,putin,MXsfw9oZlF4_0,436,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/MXsfw9oZlF4_0.csv,14.533333333333333
139,dataset,putin,UB45clPRNoc_54,553,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_54.csv,18.433333333333334
140,dataset,putin,9mhi_AyQAyw_130,524,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_130.csv,17.466666666666665
141,dataset,putin,UB45clPRNoc_68,621,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_68.csv,20.7
142,dataset,putin,UB45clPRNoc_83,305,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_83.csv,10.166666666666666
143,dataset,putin,4HOaCo8E9v4_0_0,1799,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/4HOaCo8E9v4_0_0.csv,59.96666666666667
144,dataset,putin,1hAc7_WZdkg_5,839,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/1hAc7_WZdkg_5.csv,27.966666666666665
145,dataset,putin,0rNaPz8TQ9w_13,621,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/0rNaPz8TQ9w_13.csv,20.7
146,dataset,putin,1hAc7_WZdkg_7,689,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/1hAc7_WZdkg_7.csv,22.966666666666665
147,dataset,putin,0rNaPz8TQ9w_39,319,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/0rNaPz8TQ9w_39.csv,10.633333333333333
148,dataset,putin,9mhi_AyQAyw_132,368,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_132.csv,12.266666666666667
149,dataset,putin,UB45clPRNoc_56,846,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_56.csv,28.2
150,dataset,putin,UB45clPRNoc_42,1041,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/UB45clPRNoc_42.csv,34.7
151,dataset,putin,9mhi_AyQAyw_13,315,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_13.csv,10.5
152,dataset,putin,1hAc7_WZdkg_59,310,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/1hAc7_WZdkg_59.csv,10.333333333333334
153,dataset,putin,QiKF8JN1qmk_12,784,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_12.csv,26.133333333333333
154,dataset,putin,QiKF8JN1qmk_13,842,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/QiKF8JN1qmk_13.csv,28.066666666666666
155,dataset,putin,LuIaIgnGvU0_62,306,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/LuIaIgnGvU0_62.csv,10.2
156,dataset,putin,1hAc7_WZdkg_58,836,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/1hAc7_WZdkg_58.csv,27.866666666666667
157,dataset,putin,9mhi_AyQAyw_127,564,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_127.csv,18.8
158,dataset,putin,9mhi_AyQAyw_133,447,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/9mhi_AyQAyw_133.csv,14.9
159,dataset,putin,0rNaPz8TQ9w_38,519,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/0rNaPz8TQ9w_38.csv,17.3
160,dataset,putin,0rNaPz8TQ9w_10,888,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/0rNaPz8TQ9w_10.csv,29.6
161,dataset,putin,1hAc7_WZdkg_6,505,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/1hAc7_WZdkg_6.csv,16.833333333333332
162,dataset,putin,4HOaCo8E9v4_0,1799,/Users/shrutiagarwal/Documents/MATLAB/bkup/dataset/putin/real/4HOaCo8E9v4_0.csv,59.96666666666667
